tracking_id,datetime,windmill_generated_power(kW/h)
WM_24578,2019-05-25 19:43:20,7.2355733
WM_32405,2019-07-23 16:33:20,1.5096605
WM_12282,2019-02-04 13:43:20,8.836508
WM_12941,2019-02-09 05:33:20,7.336105
WM_17148,2019-03-17 13:33:20,4.4817576
WM_15153,2019-02-26 03:33:20,8.489533
WM_13381,2019-02-12 12:53:20,7.6265764
WM_27877,2019-06-21 03:13:20,6.0199003
WM_2522,2018-11-22 11:03:20,6.1885657
WM_35486,2019-08-17 13:53:20,5.988417
WM_34782,2019-08-12 02:43:20,5.210856
WM_30407,2019-07-09 11:43:20,6.1759577
WM_34519,2019-08-10 05:53:20,4.467723
WM_19539,2019-04-08 19:13:20,8.307089
WM_7733,2019-01-01 13:13:20,10.288908
WM_34203,2019-08-08 00:23:20,5.710182
WM_1339,2018-11-10 15:13:20,3.8677952
WM_34169,2019-08-07 18:13:20,3.1216507
WM_715,2018-11-05 13:03:20,5.670221
WM_9362,2019-01-13 02:23:20,2.8886638
WM_21162,2019-04-30 21:13:20,4.2121053
WM_15526,2019-02-28 18:33:20,15.18833
WM_39593,2019-09-17 16:53:20,7.5877357
WM_23343,2019-05-17 01:13:20,7.90545
WM_11234,2019-01-26 22:03:20,12.434842
WM_26323,2019-06-09 17:13:20,7.576913
WM_12793,2019-02-08 04:03:20,8.268735
WM_40169,2019-09-22 11:03:20,2.8415864
WM_19634,2019-04-15 07:43:20,2.8097117
WM_30855,2019-07-12 16:03:20,8.195824
WM_10673,2019-01-22 22:23:20,8.181308
WM_7593,2018-12-31 13:13:20,9.828591
WM_9165,2019-01-11 17:23:20,4.3306937
WM_24836,2019-05-28 10:43:20,6.6011086
WM_36852,2019-08-27 03:03:20,3.382709
WM_27394,2019-06-17 12:53:20,4.436723
WM_808,2018-11-06 06:13:20,3.2652614
WM_8276,2019-01-05 09:33:20,9.643704
WM_39388,2019-09-16 06:43:20,3.998274
WM_4171,2018-12-04 14:23:20,6.3972907
WM_568,2018-11-02 05:33:20,5.709809
WM_8503,2019-01-07 00:33:20,4.1181097
WM_39795,2019-09-19 02:33:20,5.2925324
WM_13970,2019-02-16 21:13:20,7.849048
WM_39986,2019-09-21 04:33:20,4.5009613
WM_13644,2019-02-14 09:53:20,8.63929
WM_7949,2019-01-03 01:13:20,9.481463
WM_16486,2019-03-09 09:23:20,5.436419
WM_13709,2019-02-14 21:03:20,7.1821885
WM_7018,2018-12-27 11:43:20,7.8823767
WM_6223,2018-12-21 15:13:20,11.438128
WM_18910,2019-04-03 21:03:20,2.9782586
WM_27321,2019-06-16 23:53:20,6.4959936
WM_38118,2019-09-06 22:23:20,10.438507
WM_31108,2019-07-14 11:13:20,2.500404
WM_24027,2019-05-21 20:03:20,5.8600526
WM_24842,2019-05-28 11:53:20,7.280059
WM_14272,2019-02-19 02:33:20,9.583196
WM_32376,2019-07-23 11:43:20,3.2730703
WM_25680,2019-06-04 08:23:20,3.814211
WM_7443,2018-12-30 12:03:20,13.200028
WM_9699,2019-01-15 12:53:20,7.9541316
WM_3895,2018-12-02 16:23:20,4.4019547
WM_2157,2018-11-16 12:23:20,4.9037848
WM_19295,2019-04-06 23:43:20,6.149051
WM_33250,2019-08-01 05:23:20,5.1309443
WM_6162,2018-12-21 00:43:20,10.885021
WM_34551,2019-08-10 11:23:20,3.055399
WM_37610,2019-09-03 09:43:20,4.7768297
WM_39815,2019-09-19 05:53:20,4.065746
WM_12050,2019-02-02 22:33:20,9.424834
WM_21364,2019-05-02 06:53:20,1.7623603
WM_28049,2019-06-22 09:53:20,4.055801
WM_3000,2018-11-25 21:43:20,4.732672
WM_20873,2019-04-28 20:53:20,4.1373005
WM_23081,2019-05-15 05:33:20,5.6236897
WM_33212,2019-07-31 22:53:20,8.44226
WM_7031,2018-12-27 15:13:20,8.708347
WM_7738,2019-01-01 14:03:20,10.7852
WM_11992,2019-02-02 12:23:20,10.076631
WM_34137,2019-08-07 12:53:20,4.9214873
WM_1158,2018-11-09 01:53:20,2.6749678
WM_23607,2019-05-18 21:23:20,5.8224645
WM_39691,2019-09-18 09:13:20,3.0703862
WM_7169,2018-12-28 14:13:20,12.243837
WM_15127,2019-02-25 23:13:20,10.837063
WM_37148,2019-08-31 04:43:20,4.300129
WM_5257,2018-12-12 16:23:20,7.9422846
WM_16729,2019-03-12 21:03:20,3.8842092
WM_3265,2018-11-27 19:13:20,2.4155886
WM_9573,2019-01-14 15:23:20,7.190244
WM_16910,2019-03-14 04:43:20,6.5223565
WM_26448,2019-06-10 14:23:20,6.162211
WM_38387,2019-09-08 19:13:20,7.1391687
WM_21711,2019-05-05 11:03:20,4.4663596
WM_34841,2019-08-12 12:33:20,4.7136245
WM_37865,2019-09-05 04:13:20,6.6086845
WM_39957,2019-09-20 23:43:20,6.726737
WM_27671,2019-06-19 16:13:20,3.9723134
WM_24981,2019-05-29 13:53:20,5.729022
WM_7770,2019-01-01 19:23:20,13.612256
WM_12011,2019-02-02 15:33:20,9.859401
WM_24153,2019-05-22 17:13:20,6.8554935
WM_11897,2019-02-01 20:33:20,12.702467
WM_39706,2019-09-18 11:43:20,4.3146577
WM_20482,2019-04-26 01:13:20,5.7592998
WM_6930,2018-12-26 21:03:20,11.038556
WM_7318,2018-12-29 15:03:20,12.610087
WM_19812,2019-04-17 08:03:20,2.501604
WM_18567,2019-03-28 01:13:20,3.3029764
WM_36488,2019-08-24 13:43:20,3.8351405
WM_8031,2019-01-03 15:03:20,7.0422115
WM_22694,2019-05-12 10:43:20,2.7523084
WM_36571,2019-08-25 03:43:20,5.5904922
WM_24583,2019-05-25 20:33:20,7.7781477
WM_11902,2019-02-01 21:23:20,10.349708
WM_6175,2018-12-21 02:53:20,11.842838
WM_36129,2019-08-22 01:13:20,7.834523
WM_31341,2019-07-16 02:13:20,7.0169125
WM_5568,2018-12-16 19:03:20,3.7974129
WM_11246,2019-01-27 00:03:20,10.721029
WM_8693,2019-01-08 09:03:20,8.45568
WM_38166,2019-09-07 06:23:20,3.5723555
WM_22046,2019-05-07 19:03:20,6.289546
WM_14739,2019-02-22 14:13:20,9.750687
WM_31256,2019-07-15 11:53:20,6.097378
WM_647,2018-11-05 01:23:20,5.2571154
WM_12784,2019-02-08 02:33:20,5.383781
WM_14763,2019-02-22 22:43:20,9.580903
WM_18935,2019-04-04 02:53:20,6.11468
WM_34730,2019-08-11 17:53:20,5.478351
WM_38603,2019-09-10 11:43:20,3.2010508
WM_30571,2019-07-10 15:13:20,2.855417
WM_9393,2019-01-13 07:43:20,5.5660043
WM_26891,2019-06-13 21:53:20,6.848201
WM_9596,2019-01-14 19:13:20,10.622771
WM_13490,2019-02-13 07:33:20,4.816289
WM_34438,2019-08-09 16:03:20,3.1152349
WM_16731,2019-03-12 21:23:20,3.5375655
WM_12505,2019-02-06 03:23:20,10.192714
WM_12558,2019-02-06 12:13:20,8.38313
WM_28145,2019-06-23 02:03:20,7.2126045
WM_26470,2019-06-10 18:03:20,6.9996915
WM_39823,2019-09-19 07:13:20,4.8570194
WM_15130,2019-02-25 23:43:20,10.487404
WM_40140,2019-09-22 06:13:20,3.7543578
WM_33201,2019-07-31 21:03:20,7.671381
WM_13267,2019-02-11 16:03:20,5.7052407
WM_23296,2019-05-16 17:23:20,5.02494
WM_6874,2018-12-26 11:43:20,10.385188
WM_8843,2019-01-09 11:03:20,8.010886
WM_17799,2019-03-22 06:03:20,3.5708034
WM_826,2018-11-06 09:43:20,6.660474
WM_9179,2019-01-11 19:43:20,3.9168682
WM_12243,2019-02-04 06:53:20,9.637848
WM_36773,2019-08-26 13:53:20,2.6800761
WM_21993,2019-05-07 10:13:20,2.669966
WM_9927,2019-01-17 06:03:20,9.067902
WM_31408,2019-07-16 13:53:20,7.5135713
WM_9591,2019-01-14 18:23:20,8.204587
WM_11079,2019-01-25 20:03:20,9.794949
WM_2131,2018-11-16 08:03:20,7.870491
WM_35130,2019-08-14 12:43:20,6.4921703
WM_23464,2019-05-17 21:23:20,5.9978614
WM_37656,2019-09-03 17:23:20,1.9031419
WM_21989,2019-05-07 09:33:20,2.0952682
WM_29234,2019-07-01 00:13:20,4.9667163
WM_35016,2019-08-13 17:43:20,6.1252522
WM_22430,2019-05-10 13:43:20,4.316686
WM_14692,2019-02-22 05:33:20,9.346251
WM_18333,2019-03-26 10:03:20,5.42268
WM_28938,2019-06-28 20:13:20,4.529241
WM_2394,2018-11-20 20:33:20,4.0493984
WM_38788,2019-09-11 18:33:20,3.1003764
WM_22969,2019-05-14 10:43:20,3.6228278
WM_24,2018-10-29 00:53:20,5.069409
WM_38972,2019-09-13 09:03:20,3.804004
WM_23105,2019-05-15 09:33:20,3.9496508
WM_17146,2019-03-17 13:13:20,4.918914
WM_4495,2018-12-07 01:13:20,11.325819
WM_3420,2018-11-28 21:33:20,9.814305
WM_18432,2019-03-27 02:33:20,3.1791883
WM_16263,2019-03-07 17:33:20,9.989888
WM_23365,2019-05-17 04:53:20,5.948238
WM_22618,2019-05-11 22:03:20,4.335509
WM_9836,2019-01-16 13:33:20,10.38248
WM_31965,2019-07-20 13:23:20,3.1503725
WM_14510,2019-02-20 23:13:20,10.129663
WM_9346,2019-01-12 23:43:20,7.2071404
WM_5121,2018-12-11 14:13:20,7.2431374
WM_28391,2019-06-24 20:53:20,8.570884
WM_16445,2019-03-09 00:53:20,11.363401
WM_32164,2019-07-22 00:03:20,6.4570637
WM_6212,2018-12-21 09:03:20,10.698723
WM_17679,2019-03-21 09:53:20,1.6955608
WM_28947,2019-06-28 21:43:20,6.230353
WM_10627,2019-01-22 14:43:20,10.78113
WM_34857,2019-08-12 15:13:20,4.7985253
WM_1514,2018-11-11 21:13:20,2.9016373
WM_36318,2019-08-23 08:53:20,6.0092087
WM_37925,2019-09-05 14:13:20,3.1665528
WM_6099,2018-12-20 14:13:20,10.815743
WM_37457,2019-09-02 08:13:20,4.0355825
WM_15322,2019-02-27 07:43:20,9.616121
WM_13838,2019-02-15 22:33:20,8.721542
WM_9928,2019-01-17 06:13:20,9.0135
WM_15911,2019-03-05 02:43:20,8.881851
WM_5192,2018-12-12 02:03:20,10.411597
WM_25895,2019-06-06 11:33:20,4.488768
WM_14746,2019-02-22 15:43:20,9.519334
WM_10207,2019-01-19 08:33:20,8.830144
WM_4594,2018-12-07 18:23:20,7.9995046
WM_34622,2019-08-10 23:23:20,9.683161
WM_18328,2019-03-26 09:13:20,5.8830147
WM_25001,2019-05-29 17:13:20,4.5346365
WM_4526,2018-12-07 06:23:20,8.905314
WM_23338,2019-05-17 00:23:20,7.1584625
WM_40246,2019-09-22 23:53:20,8.457534
WM_25749,2019-06-05 10:33:20,4.446682
WM_30541,2019-07-10 10:13:20,3.8370228
WM_36151,2019-08-22 05:03:20,6.3015423
WM_37005,2019-08-28 04:33:20,2.5527563
WM_3487,2018-11-29 08:43:20,2.4532194
WM_9605,2019-01-14 20:43:20,8.66701
WM_10129,2019-01-18 18:53:20,12.207387
WM_36431,2019-08-24 04:13:20,5.3897996
WM_9713,2019-01-15 15:13:20,8.139338
WM_27872,2019-06-21 02:23:20,5.9998665
WM_33371,2019-08-02 02:13:20,5.1396246
WM_2368,2018-11-20 16:03:20,4.0105343
WM_31697,2019-07-18 15:33:20,4.2491426
WM_11617,2019-01-30 20:33:20,12.101221
WM_38294,2019-09-08 03:43:20,6.996278
WM_33069,2019-07-30 22:33:20,8.237336
WM_1006,2018-11-07 22:33:20,5.5770006
WM_6273,2018-12-21 23:33:20,9.962464
WM_4422,2018-12-06 12:53:20,9.36758
WM_676,2018-11-05 06:33:20,2.5867453
WM_32974,2019-07-30 06:33:20,6.4351897
WM_29843,2019-07-05 08:03:20,4.3410106
WM_16371,2019-03-08 12:23:20,7.273272
WM_34251,2019-08-08 08:33:20,2.672824
WM_34899,2019-08-12 22:13:20,8.151573
WM_17259,2019-03-18 08:43:20,6.410506
WM_4856,2018-12-09 15:23:20,8.829788
WM_4100,2018-12-04 02:33:20,3.6343703
WM_18715,2019-03-30 04:03:20,3.7333128
WM_39,2018-10-29 03:33:20,4.6576486
WM_15159,2019-02-26 04:33:20,9.449792
WM_20852,2019-04-28 17:23:20,2.6734974
WM_814,2018-11-06 07:13:20,5.2070394
WM_38471,2019-09-09 10:43:20,4.3136673
WM_32785,2019-07-28 21:43:20,8.136988
WM_10251,2019-01-19 16:03:20,10.284541
WM_29640,2019-07-03 21:33:20,8.041797
WM_4994,2018-12-10 15:53:20,7.0602274
WM_16476,2019-03-09 06:43:20,8.614954
WM_29480,2019-07-02 18:03:20,5.693841
WM_37974,2019-09-05 22:23:20,9.10359
WM_267,2018-10-31 02:03:20,8.849108
WM_13610,2019-02-14 04:13:20,8.640066
WM_13597,2019-02-14 01:33:20,6.1554217
WM_39334,2019-09-15 21:43:20,8.214166
WM_25572,2019-06-03 10:03:20,4.7364874
WM_18549,2019-03-27 22:13:20,1.7214003
WM_25559,2019-06-03 07:33:20,4.3830247
WM_32873,2019-07-29 13:03:20,4.8012714
WM_32855,2019-07-29 10:03:20,3.150116
WM_16055,2019-03-06 06:23:20,7.866331
WM_2858,2018-11-24 20:23:20,14.549028
WM_3677,2018-11-30 22:23:20,1.6033417
WM_14648,2019-02-21 22:13:20,9.446408
WM_1494,2018-11-11 17:43:20,2.4712996
WM_4391,2018-12-06 07:33:20,4.438155
WM_23461,2019-05-17 20:53:20,6.4597936
WM_15609,2019-03-01 08:23:20,8.601008
WM_33979,2019-08-06 09:53:20,5.3916907
WM_21827,2019-05-06 06:33:20,5.327293
WM_31193,2019-07-15 01:23:20,9.3874855
WM_36552,2019-08-25 00:33:20,8.003606
WM_6908,2018-12-26 17:23:20,10.914744
WM_25594,2019-06-03 14:13:20,4.4609323
WM_1548,2018-11-12 03:53:20,3.475742
WM_15337,2019-02-27 10:33:20,10.385683
WM_20907,2019-04-29 02:33:20,3.4699411
WM_39904,2019-09-19 20:43:20,8.398726
WM_9297,2019-01-12 15:33:20,4.115
WM_34370,2019-08-09 04:33:20,4.1262846
WM_2463,2018-11-22 01:03:20,5.7712107
WM_25359,2019-06-01 15:23:20,4.142493
WM_3250,2018-11-27 16:43:20,3.4717577
WM_23127,2019-05-15 13:13:20,6.150254
WM_31261,2019-07-15 12:43:20,7.295494
WM_12990,2019-02-09 14:03:20,5.3435698
WM_9298,2019-01-12 15:43:20,3.7639518
WM_22921,2019-05-14 02:33:20,3.638487
WM_21893,2019-05-06 17:33:20,4.0933285
WM_15126,2019-02-25 23:03:20,10.510202
WM_12912,2019-02-09 00:33:20,7.49561
WM_703,2018-11-05 11:03:20,5.797745
WM_28746,2019-06-27 10:03:20,2.8596294
WM_35520,2019-08-17 19:33:20,7.5313077
WM_31642,2019-07-18 06:13:20,5.8285475
WM_15074,2019-02-25 14:23:20,10.037341
WM_2261,2018-11-17 05:43:20,9.905296
WM_24207,2019-05-23 02:13:20,3.8271227
WM_37800,2019-09-04 17:23:20,2.927754
WM_15184,2019-02-26 08:43:20,9.341544
WM_31571,2019-07-17 17:33:20,6.3228645
WM_31322,2019-07-15 22:53:20,8.336256
WM_2952,2018-11-25 13:43:20,6.4237294
WM_11550,2019-01-30 09:03:20,10.72019
WM_10985,2019-01-25 04:23:20,7.3861217
WM_3292,2018-11-28 00:03:20,6.250093
WM_36485,2019-08-24 13:13:20,3.2357562
WM_28026,2019-06-22 05:33:20,6.3235035
WM_10805,2019-01-23 21:23:20,13.303648
WM_9436,2019-01-13 14:53:20,5.4228516
WM_10957,2019-01-24 23:23:20,6.8889713
WM_1842,2018-11-14 06:33:20,4.1103487
WM_8296,2019-01-05 12:53:20,8.002045
WM_25637,2019-06-03 23:13:20,4.3419876
WM_30791,2019-07-12 05:23:20,5.750821
WM_33528,2019-08-03 04:53:20,3.5090754
WM_21903,2019-05-06 19:13:20,5.8605146
WM_16023,2019-03-06 01:03:20,7.9452696
WM_13524,2019-02-13 13:13:20,7.648101
WM_33959,2019-08-06 06:33:20,5.519974
WM_36262,2019-08-22 23:33:20,8.659321
WM_34303,2019-08-08 17:13:20,3.241474
WM_14905,2019-02-24 09:13:20,9.43206
WM_38683,2019-09-11 01:03:20,5.486559
WM_34838,2019-08-12 12:03:20,3.1232285
WM_37896,2019-09-05 09:23:20,3.7548146
WM_21200,2019-05-01 03:33:20,5.1256394
WM_18579,2019-03-28 03:13:20,3.7274485
WM_14797,2019-02-23 05:03:20,5.5175266
WM_23366,2019-05-17 05:03:20,6.790117
WM_29896,2019-07-05 16:53:20,5.8930583
WM_29626,2019-07-03 19:03:20,5.896622
WM_6783,2018-12-25 19:53:20,9.804122
WM_13109,2019-02-10 11:53:20,5.9525695
WM_9008,2019-01-10 14:53:20,6.1387873
WM_34769,2019-08-12 00:23:20,6.9882755
WM_26680,2019-06-12 06:53:20,4.3124423
WM_730,2018-11-05 15:33:20,3.1391463
WM_7245,2018-12-29 02:53:20,9.187051
WM_13893,2019-02-16 07:53:20,7.7405887
WM_15769,2019-03-04 01:43:20,10.000898
WM_6008,2018-12-19 23:03:20,11.236621
WM_1087,2018-11-08 12:53:20,4.0134883
WM_31630,2019-07-18 04:13:20,6.523741
WM_16655,2019-03-12 06:13:20,8.713201
WM_28895,2019-06-28 12:43:20,2.4493742
WM_38842,2019-09-12 03:33:20,5.0749383
WM_20851,2019-04-28 17:13:20,2.7175279
WM_26631,2019-06-11 21:33:20,5.502405
WM_10316,2019-01-20 02:53:20,8.942759
WM_26473,2019-06-10 18:33:20,7.885318
WM_5993,2018-12-19 20:33:20,15.22397
WM_39071,2019-09-14 01:33:20,5.826403
WM_34659,2019-08-11 05:43:20,5.2234397
WM_22262,2019-05-09 07:33:20,2.832166
WM_28140,2019-06-23 01:13:20,8.2755575
WM_20499,2019-04-26 04:03:20,6.567815
WM_2012,2018-11-15 11:53:20,2.9413238
WM_20592,2019-04-26 22:03:20,7.4702916
WM_7252,2018-12-29 04:03:20,8.090812
WM_21758,2019-05-05 18:53:20,4.4161763
WM_26741,2019-06-12 17:03:20,5.842645
WM_771,2018-11-06 00:03:20,7.672775
WM_39839,2019-09-19 09:53:20,3.1481934
WM_35836,2019-08-20 00:23:20,5.420859
WM_23928,2019-05-21 03:33:20,7.120776
WM_33364,2019-08-02 01:03:20,6.8682456
WM_13523,2019-02-13 13:03:20,7.7928596
WM_38637,2019-09-10 17:23:20,3.691706
WM_1938,2018-11-14 22:33:20,3.3474088
WM_39865,2019-09-19 14:13:20,6.0320325
WM_27150,2019-06-15 18:23:20,5.806296
WM_3497,2018-11-29 10:33:20,5.033615
WM_33421,2019-08-02 10:33:20,3.9009078
WM_17806,2019-03-22 07:33:20,4.304746
WM_29684,2019-07-04 04:53:20,8.907598
WM_25407,2019-06-02 02:03:20,4.796065
WM_5207,2018-12-12 04:33:20,9.390613
WM_16308,2019-03-08 01:03:20,9.618823
WM_7871,2019-01-02 12:13:20,10.118421
WM_13465,2019-02-13 03:13:20,8.375016
WM_4960,2018-12-10 10:13:20,7.338675
WM_40276,2019-09-23 04:53:20,4.500297
WM_23949,2019-05-21 07:03:20,6.420114
WM_14425,2019-02-20 08:23:20,7.4186854
WM_32066,2019-07-21 07:23:20,4.8651385
WM_12498,2019-02-06 02:13:20,9.635232
WM_15514,2019-02-28 16:33:20,14.336584
WM_2762,2018-11-24 04:23:20,1.7351748
WM_28533,2019-06-25 21:13:20,6.5919394
WM_25959,2019-06-06 23:03:20,7.4865403
WM_17739,2019-03-21 19:53:20,3.9639928
WM_27465,2019-06-18 01:03:20,7.615638
WM_36254,2019-08-22 22:13:20,8.652494
WM_28772,2019-06-27 14:23:20,3.2161849
WM_5874,2018-12-19 00:43:20,8.797185
WM_25405,2019-06-02 01:33:20,4.8686004
WM_38700,2019-09-11 03:53:20,4.5736246
WM_31731,2019-07-18 21:13:20,8.819937
WM_40207,2019-09-22 17:23:20,7.426914
WM_27431,2019-06-17 19:13:20,6.6628866
WM_36058,2019-08-21 13:23:20,5.998964
WM_9210,2019-01-12 00:53:20,3.2352803
WM_38778,2019-09-11 16:53:20,3.1385443
WM_11102,2019-01-25 23:53:20,9.50511
WM_31335,2019-07-16 01:03:20,5.754501
WM_38775,2019-09-11 16:23:20,2.4911642
WM_32715,2019-07-28 00:13:20,8.895766
WM_26192,2019-06-08 18:23:20,5.3045483
WM_34061,2019-08-06 23:33:20,7.8163595
WM_18019,2019-03-24 01:03:20,5.575397
WM_38792,2019-09-11 19:13:20,5.353696
WM_14141,2019-02-18 03:43:20,5.7212434
WM_8965,2019-01-10 07:33:20,6.884828
WM_31368,2019-07-16 07:13:20,4.819451
WM_2871,2018-11-24 22:33:20,6.2145634
WM_39502,2019-09-17 01:43:20,5.924917
WM_33217,2019-07-31 23:43:20,6.958431
WM_37542,2019-09-02 22:23:20,7.675844
WM_20393,2019-04-25 10:23:20,4.1034603
WM_13708,2019-02-14 20:53:20,6.4313927
WM_26006,2019-06-07 07:13:20,3.54168
WM_12658,2019-02-07 05:03:20,8.633822
WM_13027,2019-02-09 20:13:20,4.747544
WM_22089,2019-05-08 02:13:20,4.215588
WM_15711,2019-03-02 01:43:20,10.363204
WM_2207,2018-11-16 20:43:20,2.7145932
WM_11440,2019-01-29 14:33:20,12.914965
WM_26977,2019-06-14 12:43:20,6.461287
WM_20519,2019-04-26 07:23:20,4.3039317
WM_33719,2019-08-04 13:33:20,6.5547113
WM_34399,2019-08-09 09:23:20,4.397941
WM_27997,2019-06-21 23:43:20,5.79909
WM_4341,2018-12-05 20:43:20,7.9404535
WM_15377,2019-02-27 17:43:20,10.883828
WM_13664,2019-02-14 13:23:20,7.872796
WM_38268,2019-09-07 23:23:20,9.049263
WM_14832,2019-02-23 11:53:20,6.055347
WM_37066,2019-08-28 14:43:20,3.2577858
WM_33145,2019-07-31 11:23:20,3.9705844
WM_36321,2019-08-23 09:23:20,4.852929
WM_7996,2019-01-03 09:13:20,6.387955
WM_20901,2019-04-29 01:33:20,3.4759524
WM_36029,2019-08-21 08:33:20,5.055527
WM_11803,2019-02-01 04:33:20,10.577436
WM_21809,2019-05-06 03:33:20,6.229952
WM_20114,2019-04-22 02:23:20,4.148057
WM_21721,2019-05-05 12:43:20,4.5599117
WM_439,2018-11-01 06:53:20,8.06186
WM_10587,2019-01-22 08:03:20,6.9807906
WM_22653,2019-05-12 03:53:20,3.7616374
WM_38457,2019-09-09 06:53:20,5.549661
WM_30486,2019-07-10 00:53:20,7.7312045
WM_17577,2019-03-20 16:13:20,4.0387325
WM_25445,2019-06-02 09:53:20,4.5822754
WM_17431,2019-03-19 15:13:20,2.4276557
WM_30680,2019-07-11 10:33:20,3.4265313
WM_36169,2019-08-22 08:03:20,5.127501
WM_39204,2019-09-14 23:43:20,6.1657515
WM_14561,2019-02-21 07:43:20,8.614225
WM_2601,2018-11-23 00:43:20,6.255477
WM_23673,2019-05-19 09:03:20,3.923075
WM_32738,2019-07-28 13:33:20,5.178223
WM_40049,2019-09-21 15:03:20,7.3820696
WM_22648,2019-05-12 03:03:20,5.07599
WM_2765,2018-11-24 04:53:20,3.5054529
WM_29006,2019-06-29 08:53:20,5.1395726
WM_7047,2018-12-27 17:53:20,6.3478785
WM_5293,2018-12-14 19:23:20,2.5873353
WM_1046,2018-11-08 05:33:20,2.4174383
WM_30557,2019-07-10 12:53:20,2.6802337
WM_5202,2018-12-12 03:43:20,10.927193
WM_5239,2018-12-12 10:23:20,10.11604
WM_6033,2018-12-20 03:13:20,12.000136
WM_23089,2019-05-15 06:53:20,3.303687
WM_19385,2019-04-07 15:53:20,3.7706244
WM_9773,2019-01-16 02:43:20,10.785278
WM_16385,2019-03-08 14:43:20,5.1936316
WM_37518,2019-09-02 18:23:20,4.7412486
WM_25140,2019-05-30 21:53:20,4.0256066
WM_22516,2019-05-11 05:03:20,4.7260084
WM_10729,2019-01-23 08:43:20,7.69044
WM_14809,2019-02-23 08:03:20,5.3134665
WM_16948,2019-03-14 12:43:20,5.2551465
WM_6215,2018-12-21 09:33:20,9.734926
WM_31250,2019-07-15 10:53:20,5.830037
WM_18406,2019-03-26 22:13:20,2.8883626
WM_8667,2019-01-08 04:33:20,5.5361614
WM_20771,2019-04-28 03:53:20,4.0155816
WM_6983,2018-12-27 05:53:20,7.7598696
WM_7477,2018-12-30 17:43:20,14.349724
WM_4666,2018-12-08 06:33:20,8.988449
WM_15467,2019-02-28 08:43:20,9.277506
WM_3395,2018-11-28 17:23:20,2.4501631
WM_39398,2019-09-16 08:23:20,5.4673243
WM_16532,2019-03-10 12:43:20,7.174514
WM_19370,2019-04-07 13:23:20,4.230367
WM_23818,2019-05-20 09:13:20,1.920906
WM_14714,2019-02-22 09:13:20,8.67471
WM_23213,2019-05-16 03:33:20,5.8743663
WM_17164,2019-03-17 16:13:20,3.250477
WM_39562,2019-09-17 11:43:20,3.0406253
WM_31525,2019-07-17 09:53:20,3.7589798
WM_8200,2019-01-04 20:53:20,7.2950497
WM_9428,2019-01-13 13:33:20,6.2047095
WM_22129,2019-05-08 08:53:20,2.8518481
WM_16634,2019-03-12 01:23:20,5.143298
WM_16492,2019-03-09 10:23:20,7.4644527
WM_9374,2019-01-13 04:23:20,4.6066117
WM_30063,2019-07-06 21:43:20,7.0509915
WM_11471,2019-01-29 19:53:20,11.4583845
WM_6397,2018-12-22 21:23:20,9.73981
WM_12471,2019-02-05 21:43:20,7.6190786
WM_5861,2018-12-18 22:33:20,8.871491
WM_37286,2019-09-01 03:43:20,5.728817
WM_34954,2019-08-13 07:23:20,3.0262809
WM_15347,2019-02-27 12:43:20,12.533517
WM_29835,2019-07-05 06:43:20,4.4614816
WM_31608,2019-07-17 23:53:20,7.5017886
WM_11514,2019-01-30 03:03:20,10.466316
WM_10442,2019-01-21 00:13:20,8.233051
WM_10735,2019-01-23 09:43:20,9.671922
WM_13966,2019-02-16 20:33:20,7.4083066
WM_4293,2018-12-05 12:43:20,7.7019515
WM_19707,2019-04-15 21:53:20,1.8170245
WM_23052,2019-05-15 00:43:20,6.716945
WM_3077,2018-11-26 11:33:20,5.2365665
WM_15493,2019-02-28 13:03:20,10.149655
WM_16510,2019-03-09 14:33:20,5.8308067
WM_7708,2019-01-01 09:03:20,4.6195107
WM_20011,2019-04-19 14:13:20,3.9825366
WM_39964,2019-09-21 00:53:20,6.680595
WM_16186,2019-03-07 04:43:20,9.371736
WM_15224,2019-02-26 15:23:20,9.347531
WM_17866,2019-03-22 19:53:20,4.4187207
WM_10862,2019-01-24 07:33:20,9.772412
WM_9949,2019-01-17 09:43:20,7.8276634
WM_9058,2019-01-10 23:33:20,2.5342538
WM_17686,2019-03-21 11:03:20,2.3371801
WM_37215,2019-08-31 15:53:20,4.4153132
WM_39351,2019-09-16 00:33:20,6.490861
WM_23399,2019-05-17 10:33:20,4.5000987
WM_14115,2019-02-17 22:53:20,5.34304
WM_38815,2019-09-11 23:03:20,7.6584125
WM_27803,2019-06-20 14:53:20,4.118422
WM_21269,2019-05-01 15:03:20,3.1705103
WM_22607,2019-05-11 20:13:20,4.69954
WM_9764,2019-01-16 01:13:20,10.2621975
WM_7699,2019-01-01 07:03:20,7.43442
WM_18901,2019-04-03 19:03:20,3.715596
WM_36723,2019-08-26 05:13:20,3.4467306
WM_6619,2018-12-24 16:33:20,9.661379
WM_37909,2019-09-05 11:33:20,3.4638376
WM_21431,2019-05-02 20:13:20,3.131905
WM_25272,2019-05-31 21:43:20,3.4926562
WM_32579,2019-07-27 00:03:20,8.468542
WM_17575,2019-03-20 15:53:20,4.878401
WM_26355,2019-06-09 22:53:20,5.976904
WM_23111,2019-05-15 10:33:20,5.6743865
WM_22325,2019-05-09 19:13:20,6.4535937
WM_1715,2018-11-13 07:53:20,6.2958736
WM_27790,2019-06-20 12:43:20,3.1632283
WM_36135,2019-08-22 02:13:20,7.276961
